,VendorID,pickup_date,pickup_time,drop_date,drop_time,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type ,pickup_time_hour,drop_time_hour,pickup_location,drop_location
126,1,1/1/16,18:01,1/1/16,18:09,N,1,-73.89004517,40.74915314,-73.909935,40.7672081,1,2.4,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2,1,18,18,Queens,Queens
127,2,1/1/16,4:58,1/1/16,5:11,N,1,-73.96279144,40.71739578,-73.98257446,40.721241,2,2.78,12.0,0.5,0.5,0.0,0.0,,0.3,13.3,2,1,4,5,Brooklyn,Manhattan
128,2,1/1/16,5:12,1/1/16,5:18,N,1,-73.95774841,40.71455002,-73.94064331,40.71568679999999,1,0.96,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1,5,5,Brooklyn,Brooklyn
129,2,1/1/16,20:01,1/1/16,20:17,N,1,-73.94491577,40.80796814,-73.94921112,40.82053757,1,2.29,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,1,1,20,20,Manhattan,Manhattan
130,2,1/1/16,19:52,1/1/16,20:04,N,1,-73.89549255,40.84659576,-73.89687347,40.86313629,1,2.02,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,2,1,19,20,Bronx,Bronx
131,2,1/1/16,21:08,1/1/16,21:33,N,1,-73.92849731,40.76342392,-73.98720551,40.74497223,1,5.76,21.5,0.5,0.5,2.2,0.0,,0.3,25.0,1,1,21,21,Queens,Manhattan
132,2,1/1/16,18:48,1/1/16,19:08,N,1,-73.89675140000001,40.81574249,-73.91213989,40.86170197,1,6.59,23.5,0.0,0.5,6.08,0.0,,0.3,30.38,1,1,18,19,Bronx,Bronx
133,2,1/1/16,0:45,1/1/16,2:18,N,4,-73.99075317,40.69005585,-73.25498199,41.16955566,1,53.27,222.5,0.5,0.5,0.0,5.54,,0.3,229.34,1,1,0,2,Brooklyn,Fairfield County
134,2,1/1/16,1:46,1/2/16,1:44,N,1,-73.96071625,40.71881104,-73.98397827,40.72712326,1,3.28,19.0,0.5,0.5,0.0,0.0,,0.3,20.3,2,1,1,1,Brooklyn,Manhattan
135,2,1/1/16,16:30,1/1/16,16:35,N,1,-73.94298553,40.78965378,-73.95439911,40.7789917,5,1.1,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1,16,16,Manhattan,Manhattan
136,2,1/1/16,11:38,1/1/16,11:46,N,1,-73.93932343,40.84223938,-73.94632721,40.82460403,1,1.52,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2,1,11,11,Manhattan,Manhattan
137,2,1/1/16,22:45,1/1/16,22:54,N,1,-73.97785187,40.68475342,-73.99409485,40.6902771,1,1.12,7.5,0.5,0.5,1.5,0.0,,0.3,10.3,1,1,22,22,Kings County,Kings County
138,2,1/1/16,15:47,1/1/16,16:12,N,2,-73.93899536,40.8164711,-73.78028107,40.64528656,1,17.85,52.0,0.0,0.5,0.0,5.54,,0.3,58.34,2,1,15,16,Manhattan,Queens County
139,2,1/1/16,6:57,1/1/16,7:03,N,1,-73.94946289,40.80184555,-73.94247437,40.79711151,5,0.57,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1,6,7,Manhattan,Manhattan
140,2,1/1/16,0:34,1/2/16,0:17,N,1,-73.98697662,40.69617844,-73.95566559,40.72184372,5,3.39,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,2,1,0,0,Brooklyn,Brooklyn
141,2,1/1/16,3:26,1/1/16,3:46,N,1,-73.93164063,40.68041611,-73.95827484,40.71343613,1,4.16,16.5,0.5,0.5,2.0,0.0,,0.3,19.8,1,1,3,3,Brooklyn,Brooklyn
142,1,1/1/16,17:19,1/1/16,17:55,N,1,-73.9464035,40.80809784,-73.97161102,40.74977875,2,5.1,25.0,0.0,0.5,0.0,0.0,,0.3,25.8,2,1,17,17,Manhattan,Manhattan
143,2,1/1/16,3:40,1/1/16,3:44,N,1,-73.97858429,40.68418121,-73.99034119,40.68667603,1,0.75,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,1,1,3,3,Brooklyn,Brooklyn
144,2,1/1/16,14:10,1/1/16,14:14,N,1,-73.96109009,40.69409561,-73.94947815,40.69020844,1,0.92,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2,1,14,14,Brooklyn,Brooklyn
145,2,1/1/16,18:29,1/1/16,18:43,N,1,-73.95871735,40.74288177,-73.91401672,40.74610138,3,2.8,12.0,0.0,0.5,2.56,0.0,,0.3,15.36,1,1,18,18,Queens,Queens
146,1,1/1/16,4:29,1/1/16,4:52,N,1,-73.95810699,40.72158813,-73.94228363,40.78649521,2,7.0,22.0,0.5,0.5,2.7,0.0,,0.3,26.0,1,1,4,4,Brooklyn,Manhattan
147,1,1/1/16,0:12,1/1/16,0:36,N,1,-73.98901367,40.68854523,-73.93578339,40.84154129,2,14.7,41.0,0.5,0.5,12.65,0.0,,0.3,54.95,1,1,0,0,Brooklyn,Manhattan
148,2,1/1/16,3:49,1/1/16,4:05,N,1,-73.95254517,40.72676849,-73.92784882,40.69556046,1,2.84,12.5,0.5,0.5,2.76,0.0,,0.3,16.56,1,1,3,4,Brooklyn,Brooklyn
149,1,1/1/16,6:25,1/1/16,6:29,N,1,-73.88388824,40.74757767,-73.87408447,40.74431229,1,0.7,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2,1,6,6,Queens,Queens
150,2,1/1/16,1:05,1/1/16,1:15,N,1,-73.94008636,40.75032806,-73.93367004,40.76541138,2,1.78,8.5,0.5,0.5,1.96,0.0,,0.3,11.76,1,1,1,1,Queens,Queens
151,1,1/1/16,1:14,1/1/16,1:21,N,1,-73.90710449,40.88640213,-73.90770721,40.91151428,1,2.2,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2,1,1,1,Bronx,Bronx County
152,2,1/1/16,3:35,1/1/16,3:54,N,1,-73.95816803,40.71746445,-73.95034790000001,40.65861893,2,4.46,16.5,0.5,0.5,0.0,0.0,,0.3,17.8,2,1,3,3,Brooklyn,Brooklyn
153,2,1/1/16,4:32,1/1/16,4:44,N,1,-73.85736084,40.69259262,-73.85876465,40.73539734,1,3.62,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,2,1,4,4,Queens,Queens
154,2,1/1/16,4:50,1/1/16,4:53,N,1,-73.96887207,40.63929749,-73.97450256,40.64784622,1,0.85,4.5,0.5,0.5,1.16,0.0,,0.3,6.96,1,1,4,4,Brooklyn,Kings County
155,1,1/1/16,3:46,1/1/16,4:07,N,1,-73.95049286,40.70734024,-74.00405121,40.65136337,1,7.6,26.5,0.5,0.5,6.95,0.0,,0.3,34.75,1,1,3,4,Brooklyn,Kings County
156,2,1/1/16,22:20,1/1/16,22:29,N,1,-73.93857574,40.79588318,-73.97420502,40.79073334,1,2.69,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2,1,22,22,Manhattan,Manhattan
157,1,1/1/16,13:58,1/1/16,14:13,N,1,-73.94058228,40.79710388,-73.93529509999999,40.85123825,1,4.7,16.5,0.0,0.5,0.0,0.0,,0.3,17.3,3,1,13,14,Manhattan,Manhattan
158,1,1/1/16,1:36,1/1/16,1:48,Y,1,-73.95699309999999,40.67345428,-73.96022034,40.69002914,4,2.4,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2,1,1,1,Brooklyn,Brooklyn
159,2,1/1/16,1:05,1/1/16,1:23,N,1,-73.88317871,40.75390244,-73.95816803,40.71717453,1,5.52,19.0,0.5,0.5,0.0,0.0,,0.3,20.3,2,1,1,1,Queens,Brooklyn
160,2,1/1/16,1:12,1/1/16,1:21,N,1,-73.96936035,40.69316483,-73.94052887,40.68119812,1,2.46,9.5,0.5,0.5,2.16,0.0,,0.3,12.96,1,1,1,1,Brooklyn,Brooklyn
161,1,1/1/16,22:02,1/1/16,22:02,N,1,-73.94300079,40.81112289,-73.94300079,40.81112289,1,0.5,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,3,1,22,22,Manhattan,Manhattan
162,2,1/1/16,5:28,1/1/16,5:32,N,1,-73.93123627,40.69458771,-73.92962646,40.70093155,1,1.11,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1,5,5,Brooklyn,Brooklyn
163,1,1/1/16,15:16,1/1/16,15:21,N,1,-73.91784668,40.76519394,-73.90700531,40.7587471,1,0.8,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1,15,15,Queens,Queens
164,1,1/1/16,20:46,1/1/16,21:07,N,1,-73.97598267,40.68688965,-73.95161438,40.72333908,1,4.2,17.5,0.5,0.5,0.0,0.0,,0.3,18.8,2,1,20,21,Brooklyn,Brooklyn
165,2,1/1/16,22:14,1/1/16,22:46,N,1,-73.95795441,40.60878754,-73.75616455,40.66378403,1,16.22,45.5,0.5,0.5,0.0,0.0,,0.3,46.8,2,1,22,22,Kings County,Queens
166,2,1/1/16,1:23,1/1/16,1:33,N,1,-73.97337341,40.68590164,-73.99207306,40.71878433,1,2.78,11.0,0.5,0.5,1.0,0.0,,0.3,13.3,1,1,1,1,Brooklyn,Manhattan
167,2,1/1/16,4:12,1/1/16,4:31,N,5,-73.93479919,40.85200119,-73.91142273,40.88425064,1,3.6,12.0,0.0,0.0,0.0,0.0,,0.0,12.0,2,2,4,4,Manhattan,Bronx
168,2,1/1/16,23:43,1/1/16,23:59,N,1,-73.97856903,40.68427277,-74.00487518,40.64691925,2,3.18,14.0,0.5,0.5,3.06,0.0,,0.3,18.36,1,1,23,23,Brooklyn,Brooklyn
169,1,1/1/16,4:15,1/1/16,4:24,N,1,-73.92478179999999,40.82772446,-73.92386627,40.814525599999996,1,1.5,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2,1,4,4,Bronx,Bronx
170,2,1/1/16,4:52,1/1/16,5:07,N,1,-73.94429779,40.7070961,-73.96060944,40.67786789,1,3.42,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,2,1,4,5,Brooklyn,Brooklyn
171,2,1/1/16,2:14,1/1/16,2:25,N,1,-73.98678589,40.68779373,-73.98013306,40.67629242,2,1.25,9.0,0.5,0.5,1.5,0.0,,0.3,11.8,1,1,2,2,Brooklyn,Brooklyn
172,2,1/1/16,21:15,1/1/16,21:19,N,1,-73.94420624,40.80930328,-73.93838501,40.81184387,1,0.62,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1,21,21,Manhattan,Manhattan
173,2,1/1/16,6:08,1/1/16,6:11,N,1,-73.89070129,40.74684143,-73.89073181,40.74684906,1,0.0,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,2,1,6,6,Queens,Queens
174,2,1/1/16,13:53,1/1/16,13:58,N,1,-73.91168976,40.76451492,-73.9203949,40.75651169,1,0.95,5.5,0.0,0.5,1.58,0.0,,0.3,7.88,1,1,13,13,Queens,Queens
175,1,1/1/16,1:43,1/1/16,1:46,N,1,-73.94506073,40.80858231,-73.95182037,40.81048965,3,0.4,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1,1,1,Manhattan,Manhattan
176,1,1/1/16,2:26,1/1/16,2:38,N,1,-73.91510009999999,40.80588913,-73.91413879,40.84997177,1,5.0,15.5,0.5,0.5,0.0,0.0,,0.3,16.8,2,1,2,2,Bronx,Bronx
177,1,1/1/16,2:23,1/1/16,2:31,N,1,-74.01905823,40.64046478,-74.00958252,40.646595,1,1.1,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1,2,2,Brooklyn,Brooklyn
178,2,1/1/16,19:41,1/1/16,19:52,N,1,-73.89101409999999,40.74694824,-73.92053986,40.74317932,1,1.68,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,2,1,19,19,Queens,Queens
179,2,1/1/16,21:32,1/1/16,21:42,N,1,-73.97507477,40.68094254,-73.99320984,40.6825943,1,1.63,8.5,0.5,0.5,1.96,0.0,,0.3,11.76,1,1,21,21,Brooklyn,Brooklyn
180,2,1/1/16,16:33,1/1/16,16:40,N,1,-73.95572662,40.80384445,-73.93947601,40.80516815,1,1.2,7.0,0.0,0.5,1.56,0.0,,0.3,9.36,1,1,16,16,Manhattan,Manhattan
181,1,1/1/16,1:26,1/1/16,1:28,N,1,-73.93400574,40.80230713,-73.93402863,40.79881287,1,0.3,3.5,0.5,0.5,0.0,0.0,,0.3,4.8,2,1,1,1,Manhattan,Manhattan
182,2,1/1/16,17:49,1/1/16,18:06,N,1,-73.95793152,40.72183609,-74.00009918,40.72933578,1,4.02,15.0,0.0,0.5,3.16,0.0,,0.3,18.96,1,1,17,18,Brooklyn,Manhattan
183,2,1/1/16,6:18,1/1/16,6:23,N,1,-73.91883087,40.7422905,-73.9251709,40.74707031,1,0.8,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1,6,6,Queens,Queens
184,2,1/1/16,1:09,1/1/16,1:39,N,1,-73.84409332,40.88565826,-73.92676544,40.83566666,1,8.31,28.5,0.5,0.5,0.0,0.0,,0.3,29.8,2,1,1,1,Bronx,Bronx
185,2,1/1/16,17:49,1/1/16,17:55,N,1,-73.95719147,40.71829987,-73.95114899,40.72879028,1,0.94,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1,17,17,Brooklyn,Brooklyn
186,2,1/1/16,5:16,1/1/16,5:37,N,1,-73.96643829,40.71154785,-73.96630096,40.71129227,1,3.27,15.0,0.5,0.5,0.0,0.0,,0.3,16.3,2,1,5,5,Brooklyn,Brooklyn
187,2,1/1/16,6:14,1/1/16,6:27,N,1,-73.9099884,40.84579849,-73.9466629,40.82666016,1,4.18,14.5,0.0,0.5,2.0,0.0,,0.3,17.3,1,1,6,6,Bronx,Manhattan
188,2,1/1/16,8:34,1/1/16,8:44,N,1,-73.93297577,40.70936584,-73.90691376,40.69245529,1,2.25,9.5,0.0,0.5,2.06,0.0,,0.3,12.36,1,1,8,8,Brooklyn,Brooklyn
189,2,1/1/16,1:16,1/1/16,1:33,N,1,-73.9620285,40.71993256,-73.92181396,40.76700974,1,4.7,16.5,0.5,0.5,5.34,0.0,,0.3,23.14,1,1,1,1,Brooklyn,Queens
190,2,1/1/16,16:11,1/1/16,16:15,N,1,-73.91994476,40.8262558,-73.92861176,40.83177185,1,0.68,4.5,1.0,0.5,0.0,0.0,,0.3,6.3,2,1,16,16,Bronx,Bronx
191,2,1/1/16,13:50,1/1/16,14:10,N,1,-73.95432281,40.73381805,-73.98874664,40.76927185,1,5.1,19.5,0.0,0.5,4.06,0.0,,0.3,24.36,1,1,13,14,Brooklyn,Manhattan
192,2,1/1/16,19:17,1/1/16,19:45,N,1,-73.94553375,40.80757904,-73.90930939,40.7088089,1,11.18,33.5,0.0,0.5,6.86,0.0,,0.3,41.16,1,1,19,19,Manhattan,Queens
193,1,1/1/16,1:28,1/1/16,1:58,N,1,-74.03067779999999,40.61711121,-73.91957855,40.765106200000005,1,16.0,45.5,0.5,0.5,11.7,0.0,,0.3,58.5,1,1,1,1,Brooklyn,Queens
194,2,1/1/16,22:13,1/1/16,22:49,N,5,-73.83330536,40.67328262,-73.97322845,40.76377106,2,12.18,65.0,0.0,0.0,0.0,0.0,,0.0,65.0,2,2,22,22,Queens County,Manhattan
195,2,1/1/16,15:05,1/1/16,15:34,N,1,-73.92984772,40.75638199,-73.83203888,40.68015671,1,12.5,37.0,0.0,0.5,3.0,0.0,,0.3,40.8,1,1,15,15,Queens,Queens
196,2,1/1/16,17:43,1/1/16,17:51,N,1,-73.97552490000001,40.67431641,-73.97502136,40.68951035,1,1.11,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2,1,17,17,Brooklyn,Brooklyn
197,2,1/1/16,18:40,1/1/16,18:45,N,1,-73.91042328,40.77589417,-73.89450073,40.76838303,1,1.04,6.0,0.0,0.5,1.0,0.0,,0.3,7.8,1,1,18,18,Queens,Queens
198,2,1/1/16,11:44,1/1/16,11:56,N,1,-73.96221161,40.71869659,-73.99497223,40.72314835,1,3.06,12.0,0.0,0.5,3.2,0.0,,0.3,16.0,1,1,11,11,Brooklyn,Manhattan
199,2,1/1/16,0:35,1/1/16,0:41,N,1,-73.92092133,40.75652313,-73.9082489,40.75394058,1,0.96,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1,0,0,Queens,Queens
200,2,1/1/16,16:36,1/1/16,16:36,N,5,-73.89258575,40.76626587,-73.90830994,40.76886368,1,0.25,35.0,0.0,0.0,0.0,0.0,,0.0,35.0,2,2,16,16,Queens County,Queens County
201,2,1/1/16,11:51,1/1/16,12:01,N,1,-73.96197509999999,40.80534744,-73.98717499,40.77037811,1,3.05,11.0,0.0,0.5,2.36,0.0,,0.3,14.16,1,1,11,12,Manhattan,Manhattan
202,2,1/1/16,2:04,1/1/16,2:17,N,1,-73.95584869,40.71408081,-73.98622894,40.69222641,1,3.2,13.5,0.5,0.5,0.0,0.0,,0.3,14.8,1,1,2,2,Brooklyn,Brooklyn
203,2,1/1/16,3:19,1/1/16,3:41,N,1,-73.89951324,40.81822968,-73.84187317,40.91299057,1,12.3,35.5,0.5,0.5,0.0,0.0,,0.3,36.8,2,1,3,3,Bronx,Mount Vernon
204,1,1/1/16,5:10,1/1/16,5:12,N,1,-73.94172668,40.79846191,-73.9486084,40.79075241,1,0.7,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,3,1,5,5,Manhattan,Manhattan
205,2,1/1/16,19:09,1/1/16,19:22,N,1,-73.9526825,40.72705841,-73.94694519,40.68738556,1,4.0,13.5,0.0,0.5,2.86,0.0,,0.3,17.16,1,1,19,19,Brooklyn,Brooklyn
206,1,1/1/16,14:17,1/1/16,14:30,N,1,-73.96270752,40.71728516,-73.98672485,40.7037468,5,3.0,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,2,1,14,14,Brooklyn,Brooklyn
207,2,1/1/16,3:52,1/1/16,4:24,N,1,-73.91518402,40.77019119,-74.00437164,40.70750809,2,15.95,44.5,0.5,0.5,0.0,0.0,,0.3,45.8,2,1,3,4,Queens,Manhattan
208,2,1/1/16,23:57,1/2/16,0:14,N,1,-73.94022369,40.78934479,-73.95494843,40.81832123,1,2.74,13.5,0.5,0.5,0.0,0.0,,0.3,14.8,2,1,23,0,Manhattan,Manhattan
209,2,1/1/16,9:19,1/1/16,9:34,N,1,-73.92911529999999,40.70818329,-73.98477936,40.73229599,1,4.79,16.0,0.0,0.5,0.0,0.0,,0.3,16.8,2,1,9,9,Brooklyn,Manhattan
210,2,1/1/16,7:53,1/1/16,7:59,N,1,-73.94579315,40.676651,-73.92394257,40.67290115,1,1.75,7.5,0.0,0.5,2.08,0.0,,0.3,10.38,1,1,7,7,Brooklyn,Brooklyn
211,1,1/1/16,2:19,1/1/16,3:06,N,1,-73.94685364,40.67863846,-73.99810028,40.740734100000005,1,6.8,31.5,0.5,0.5,3.0,0.0,,0.3,35.8,1,1,2,3,Brooklyn,Manhattan
212,2,1/1/16,0:23,1/1/16,0:33,N,1,-73.88484192,40.74751663,-73.86438751,40.75316238,1,1.4,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1,0,0,Queens,Queens
213,2,1/1/16,20:40,1/1/16,20:46,N,1,-73.95270538,40.71083832,-73.96546173,40.71079636,1,0.77,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1,20,20,Brooklyn,Brooklyn
214,2,1/1/16,4:55,1/1/16,5:03,N,1,-73.93005371,40.69750977,-73.95000458,40.70664215,2,1.46,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1,4,5,Brooklyn,Brooklyn
215,2,1/1/16,4:44,1/1/16,5:02,N,1,-73.94265747,40.72084045,-73.91888428,40.69999313,1,3.05,13.5,0.5,0.5,0.0,0.0,,0.3,14.8,2,1,4,5,Brooklyn,Brooklyn
216,2,1/1/16,3:16,1/1/16,3:49,N,1,-73.9107666,40.68540955,-73.98825836,40.72660828,1,5.87,25.0,0.5,0.5,6.58,0.0,,0.3,32.88,1,1,3,3,Brooklyn,Manhattan
217,1,1/1/16,11:37,1/1/16,11:55,N,1,-73.98750305,40.69129181,-73.92779541,40.66222,1,4.4,16.5,0.0,0.5,0.0,0.0,,0.0,17.0,2,1,11,11,Brooklyn,Brooklyn
218,2,1/1/16,3:27,1/1/16,3:40,N,1,-73.94208527,40.79548645,-73.89952087,40.81339264,1,3.17,13.0,0.5,0.5,3.58,0.0,,0.3,17.88,1,1,3,3,Manhattan,Bronx
219,1,1/1/16,2:10,1/1/16,2:23,N,1,-73.80767822,40.70026016,-73.7575531,40.68436432,1,3.7,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,2,1,2,2,Queens,Queens
220,2,1/1/16,13:23,1/1/16,13:39,N,1,-73.8706665,40.73392487,-73.92726898,40.75543213,1,4.17,15.5,0.0,0.5,0.0,0.0,,0.3,16.3,2,1,13,13,Queens,Queens
221,2,1/1/16,15:29,1/1/16,15:32,N,1,-73.94488525,40.82366562,-73.93966675,40.8350563,1,0.83,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2,1,15,15,Manhattan,Manhattan
222,2,1/1/16,1:40,1/1/16,1:52,N,1,-73.83016968,40.71369171,-73.81516266,40.67030334,2,4.53,14.5,0.5,0.5,0.0,0.0,,0.3,15.8,2,1,1,1,Queens County,Queens
223,1,1/1/16,17:13,1/1/16,17:21,N,1,-73.91731262,40.82771683,-73.91403198,40.81244659,3,1.5,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2,1,17,17,Bronx,Bronx
224,2,1/1/16,2:09,1/1/16,2:16,N,1,-73.94942474,40.79638672,-73.94697571,40.78396606,1,1.17,7.0,0.5,0.5,1.66,0.0,,0.3,9.96,1,1,2,2,Manhattan,Manhattan
225,2,1/1/16,3:32,1/1/16,3:41,N,1,-73.91881561,40.76562881,-73.91487122,40.7529068,1,1.34,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2,1,3,3,Queens,Queens
226,1,1/1/16,1:44,1/1/16,2:03,N,1,-73.94241333,40.71188736,-73.95020294,40.65519333,3,4.3,16.0,0.5,0.5,3.45,0.0,,0.3,20.75,1,1,1,2,Brooklyn,Brooklyn
227,2,1/1/16,15:11,1/1/16,15:19,N,1,-73.97774506,40.68475342,-73.99287415,40.67068481,1,1.79,8.5,0.0,0.5,2.32,0.0,,0.3,11.62,1,1,15,15,Kings County,Brooklyn
228,2,1/1/16,2:13,1/1/16,2:22,N,1,-73.95039368,40.706707,-73.95868683,40.71570587,1,0.93,7.5,0.5,0.5,1.76,0.0,,0.3,10.56,1,1,2,2,Brooklyn,Brooklyn
229,2,1/1/16,6:57,1/1/16,7:03,N,1,-73.89101409999999,40.7469902,-73.86973572,40.76937866,5,2.96,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,2,1,6,7,Queens,Queens
230,2,1/1/16,23:00,1/1/16,23:12,N,1,-73.98002625,40.67630386,-73.99365234,40.70059586,2,2.45,11.0,0.5,0.5,2.46,0.0,,0.3,14.76,1,1,23,23,Brooklyn,Brooklyn
231,2,1/1/16,3:39,1/1/16,3:56,N,1,-74.00427246,40.65432358,-74.03292084,40.61880112,1,3.26,14.0,0.5,0.5,0.0,0.0,,0.3,15.3,2,1,3,3,Brooklyn,Brooklyn
232,2,1/1/16,22:12,1/1/16,22:18,N,1,-73.92542267,40.76179123,-73.91492462,40.76028824,2,0.73,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,1,1,22,22,Queens,Queens
233,2,1/1/16,22:31,1/1/16,22:42,N,1,-73.93910217,40.80507278,-73.95245361,40.77272034,1,2.88,11.0,0.5,0.5,2.46,0.0,,0.3,14.76,1,1,22,22,Manhattan,Manhattan
234,2,1/1/16,13:48,1/1/16,13:54,N,1,-73.97668457,40.68975449,-73.96802521,40.68008041,1,1.08,6.0,0.0,0.5,2.04,0.0,,0.3,8.84,1,1,13,13,Brooklyn,Brooklyn
235,2,1/1/16,4:11,1/1/16,5:03,N,1,-73.90892029,40.70515823,-73.99433899,40.66712570000001,1,8.1,34.5,0.5,0.5,0.0,0.0,,0.3,35.8,2,1,4,5,Queens,Brooklyn
236,2,1/1/16,6:08,1/2/16,4:46,N,1,-73.92298126,40.70670319,-73.94728851,40.63412857,1,6.47,21.0,0.0,0.5,0.0,0.0,,0.3,21.8,2,1,6,4,Brooklyn,Brooklyn
237,1,1/1/16,23:41,1/1/16,23:47,N,1,-73.95593262,40.71412659,-73.95137024,40.72467804,1,1.0,5.5,0.5,0.5,1.35,0.0,,0.3,8.15,1,1,23,23,Brooklyn,Brooklyn
238,2,1/1/16,5:14,1/1/16,5:20,N,1,-73.93763733,40.80452347,-73.95401764,40.81652832,1,1.39,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1,5,5,Manhattan,Manhattan
239,2,1/1/16,0:53,1/2/16,0:35,N,1,-73.99131775,40.70206833,-73.93281555,40.69350815,1,3.87,16.5,0.5,0.5,3.56,0.0,,0.3,21.36,1,1,0,0,Kings County,Brooklyn
240,2,1/1/16,21:31,1/1/16,21:41,N,1,-73.94258881,40.79444885,-73.91614532,40.84809113,1,5.33,16.0,0.5,0.5,3.46,0.0,,0.3,20.76,1,1,21,21,Manhattan,Bronx
241,1,1/1/16,22:16,1/1/16,22:25,N,1,-73.95349884,40.80174637,-73.97251892,40.793396,1,1.7,9.0,0.5,0.5,2.05,0.0,,0.3,12.35,1,1,22,22,Manhattan,Manhattan
242,2,1/1/16,1:15,1/1/16,1:41,N,1,-73.94550323,40.80192566,-74.00453949,40.74211121,1,7.1,25.5,0.5,0.5,5.36,0.0,,0.3,32.16,1,1,1,1,Manhattan,Manhattan
243,1,1/1/16,20:34,1/1/16,20:52,N,1,-73.98415375,40.68888092,-73.91678619,40.67156982,1,4.3,16.5,0.5,0.5,0.0,0.0,,0.3,17.8,2,1,20,20,Brooklyn,Brooklyn
244,2,1/1/16,20:33,1/1/16,20:34,N,1,-73.93818665,40.79204559,-73.93469238,40.79827881,1,0.5,3.5,0.5,0.5,1.2,0.0,,0.3,6.0,1,1,20,20,Manhattan,Manhattan
245,2,1/1/16,15:08,1/1/16,15:49,N,1,-73.96296692,40.71723557,-73.97857666,40.78323746,1,9.33,35.0,0.0,0.5,0.0,0.0,,0.3,35.8,2,1,15,15,Brooklyn,Manhattan
246,2,1/1/16,4:31,1/1/16,4:38,N,1,-73.95087433,40.72387314,-73.95773315,40.73498917,1,1.35,7.0,0.5,0.5,1.66,0.0,,0.3,9.96,1,1,4,4,Brooklyn,Brooklyn
247,2,1/1/16,6:58,1/2/16,6:45,N,1,-73.92147064,40.76688766,-73.9311142,40.77395248,2,0.83,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1,6,6,Queens,Queens
248,2,1/1/16,1:12,1/1/16,1:15,N,1,-73.92671967,40.818416600000006,-73.91729736,40.82128525,1,0.63,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1,1,1,Bronx,Bronx
249,2,1/1/16,2:38,1/1/16,2:42,N,1,-73.9467926,40.78822327,-73.95219421,40.80306244,2,1.49,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,1,1,2,2,Manhattan,Manhattan
250,2,1/1/16,1:24,1/1/16,1:44,N,1,-73.92417908,40.74413681,-73.88060759999999,40.75035095,1,3.38,15.5,0.5,0.5,0.0,0.0,,0.3,16.8,2,1,1,1,Queens,Queens
251,1,1/1/16,1:25,1/1/16,1:33,N,1,-73.88481903,40.85430527,-73.90499878,40.83972931,1,1.8,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2,1,1,1,Bronx,Bronx
